country,fuel,year,capacity_factor
LVA,Petcoke,2017,
LVA,Solar,2014,0.05707762557077625
LVA,Solar,2015,0.1141552511415525
LVA,Solar,2016,0.06505334374186834
LVA,Solar,2017,0.06523157208088716
LVA,Storage,2014,
LVA,Storage,2015,
LVA,Storage,2016,
LVA,Storage,2017,
LVA,Waste,2014,
LVA,Waste,2015,0.0
LVA,Waste,2016,0.0
LVA,Waste,2017,0.0
LVA,Wave and Tidal,2014,
LVA,Wave and Tidal,2015,
LVA,Wave and Tidal,2016,
LVA,Wave and Tidal,2017,
LVA,Wind,2014,0.23145847002140618
LVA,Wind,2015,0.24622049036543064
LVA,Wind,2016,0.20830564610906552
LVA,Wind,2017,0.2220919282909582
MAR,Biomass,2014,
MAR,Biomass,2015,
MAR,Biomass,2016,
MAR,Biomass,2017,
MAR,Coal,2014,
MAR,Coal,2015,0.7557210107486996
MAR,Coal,2016,0.7480190816430788
MAR,Coal,2017,0.7747984066841543
MAR,Cogeneration,2014,
MAR,Cogeneration,2015,
MAR,Cogeneration,2016,
MAR,Cogeneration,2017,
MAR,Gas,2014,
MAR,Gas,2015,0.6606042747401097
MAR,Gas,2016,0.673036882740095
MAR,Gas,2017,0.6665433173207608
MAR,Geothermal,2014,
MAR,Geothermal,2015,
MAR,Geothermal,2016,
MAR,Geothermal,2017,
MAR,Hydro,2014,0.14317717979255312
MAR,Hydro,2015,0.16485399845053156
MAR,Hydro,2016,0.10950064844056845
MAR,Hydro,2017,0.10130130865376376
MAR,Nuclear,2014,
MAR,Nuclear,2015,
MAR,Nuclear,2016,
MAR,Nuclear,2017,
MAR,Oil,2014,
MAR,Oil,2015,0.14367570167840124
MAR,Oil,2016,0.1867670846791386
MAR,Oil,2017,0.22704789763199182
MAR,Other,2014,
MAR,Other,2015,9.105564968835468
MAR,Other,2016,9.080686376024445
MAR,Other,2017,9.105564968835468
MAR,Petcoke,2014,
MAR,Petcoke,2015,
MAR,Petcoke,2016,
MAR,Petcoke,2017,
MAR,Solar,2014,0.13686981641971857
MAR,Solar,2015,0.13837000138369998
MAR,Solar,2016,0.1361961557335463
MAR,Solar,2017,0.13653863371832753
MAR,Storage,2014,
MAR,Storage,2015,
MAR,Storage,2016,
MAR,Storage,2017,
MAR,Waste,2014,
MAR,Waste,2015,0.0
MAR,Waste,2016,0.0
MAR,Waste,2017,0.0
MAR,Wave and Tidal,2014,
MAR,Wave and Tidal,2015,
MAR,Wave and Tidal,2016,
MAR,Wave and Tidal,2017,
MAR,Wind,2014,0.27771093656004536
MAR,Wind,2015,0.3630337509954567
MAR,Wind,2016,0.3826761132534475
MAR,Wind,2017,0.34237595578364155
MDA,Biomass,2014,
MDA,Biomass,2015,19.02587519025876
MDA,Biomass,2016,17.708965796397496
MDA,Biomass,2017,29.173008625063428
MDA,Coal,2014,
MDA,Coal,2015,0.0
MDA,Coal,2016,0.0
MDA,Coal,2017,0.0
MDA,Cogeneration,2014,
MDA,Cogeneration,2015,
MDA,Cogeneration,2016,
MDA,Cogeneration,2017,
MDA,Gas,2014,
MDA,Gas,2015,0.6575205410924639
MDA,Gas,2016,0.6364748858946777
MDA,Gas,2017,0.5289174267499046
MDA,Geothermal,2014,
MDA,Geothermal,2015,
MDA,Geothermal,2016,
MDA,Geothermal,2017,
MDA,Hydro,2014,0.5565068493150686
MDA,Hydro,2015,0.5565068493150686
MDA,Hydro,2016,0.5158526867030965
MDA,Hydro,2017,0.3674372146118722
MDA,Nuclear,2014,
MDA,Nuclear,2015,
MDA,Nuclear,2016,
MDA,Nuclear,2017,
MDA,Oil,2014,
MDA,Oil,2015,0.002174385736029572
MDA,Oil,2016,0.004607945181715673
MDA,Oil,2017,0.00462056968906284
MDA,Other,2014,
MDA,Other,2015,
MDA,Other,2016,
MDA,Other,2017,
MDA,Petcoke,2014,
MDA,Petcoke,2015,
MDA,Petcoke,2016,
MDA,Petcoke,2017,
MDA,Solar,2014,0.0017296250172962502
MDA,Solar,2015,0.002446183953033268
MDA,Solar,2016,0.0037947783849423193
MDA,Solar,2017,0.0035124692658939235
MDA,Storage,2014,
MDA,Storage,2015,
MDA,Storage,2016,
MDA,Storage,2017,
MDA,Waste,2014,
MDA,Waste,2015,
MDA,Waste,2016,
MDA,Waste,2017,
MDA,Wave and Tidal,2014,
MDA,Wave and Tidal,2015,
MDA,Wave and Tidal,2016,
MDA,Wave and Tidal,2017,
MDA,Wind,2014,0.17123287671232876
MDA,Wind,2015,0.17123287671232876
MDA,Wind,2016,0.14230418943533696
MDA,Wind,2017,0.08878741755454084
MDG,Biomass,2014,
MDG,Biomass,2015,
MDG,Biomass,2016,
MDG,Biomass,2017,
MDG,Coal,2014,
MDG,Coal,2015,
MDG,Coal,2016,
MDG,Coal,2017,
MDG,Cogeneration,2014,
MDG,Cogeneration,2015,
MDG,Cogeneration,2016,
MDG,Cogeneration,2017,
MDG,Gas,2014,
MDG,Gas,2015,
MDG,Gas,2016,
MDG,Gas,2017,
MDG,Geothermal,2014,
MDG,Geothermal,2015,
MDG,Geothermal,2016,
MDG,Geothermal,2017,
MDG,Hydro,2014,0.566566473858658
MDG,Hydro,2015,0.6518773901473628
MDG,Hydro,2016,0.6165066044443555
MDG,Hydro,2017,0.5462447243269161
MDG,Nuclear,2014,
MDG,Nuclear,2015,
MDG,Nuclear,2016,
MDG,Nuclear,2017,
MDG,Oil,2014,
MDG,Oil,2015,
MDG,Oil,2016,
MDG,Oil,2017,
MDG,Other,2014,
MDG,Other,2015,
MDG,Other,2016,
MDG,Other,2017,
MDG,Petcoke,2014,
MDG,Petcoke,2015,
MDG,Petcoke,2016,
MDG,Petcoke,2017,
MDG,Solar,2014,0.19732550554468362
MDG,Solar,2015,0.197869101978691
MDG,Solar,2016,0.1976734558701772
MDG,Solar,2017,0.1984545135230067
MDG,Storage,2014,
MDG,Storage,2015,
MDG,Storage,2016,
MDG,Storage,2017,
MDG,Waste,2014,
MDG,Waste,2015,
MDG,Waste,2016,
MDG,Waste,2017,
MDG,Wave and Tidal,2014,
MDG,Wave and Tidal,2015,
MDG,Wave and Tidal,2016,
MDG,Wave and Tidal,2017,
MDG,Wind,2014,0.28538812785388123
MDG,Wind,2015,0.28538812785388123
MDG,Wind,2016,0.2846083788706739
MDG,Wind,2017,0.28538812785388123
MEX,Biomass,2014,
MEX,Biomass,2015,0.20977059825260624
MEX,Biomass,2016,0.22791758470184975
MEX,Biomass,2017,0.32005268010800325
MEX,Coal,2014,
MEX,Coal,2015,0.706195925085747
MEX,Coal,2016,0.7205773784823776
MEX,Coal,2017,0.6486691983439655
MEX,Cogeneration,2014,
MEX,Cogeneration,2015,
MEX,Cogeneration,2016,
MEX,Cogeneration,2017,
MEX,Gas,2014,
MEX,Gas,2015,0.8777909268283148
MEX,Gas,2016,0.9036306067934708
MEX,Gas,2017,0.8955068912738622
MEX,Geothermal,2014,
MEX,Geothermal,2015,0.7999965629590093
MEX,Geothermal,2016,0.7747497512937364
MEX,Geothermal,2017,0.7512209077225258
MEX,Hydro,2014,0.35621310836396036
MEX,Hydro,2015,0.2877930184019423
MEX,Hydro,2016,0.2778031165205707
MEX,Hydro,2017,0.2887855249447595
MEX,Nuclear,2014,
MEX,Nuclear,2015,0.8058386234547277
MEX,Nuclear,2016,0.733526034030832
MEX,Nuclear,2017,0.7575314623009244
MEX,Oil,2014,
MEX,Oil,2015,0.22594866362843571
MEX,Oil,2016,0.24209362128452105
MEX,Oil,2017,0.2754717564166171
MEX,Other,2014,
MEX,Other,2015,0.0
MEX,Other,2016,0.0
MEX,Other,2017,0.0
MEX,Petcoke,2014,
MEX,Petcoke,2015,
MEX,Petcoke,2016,
MEX,Petcoke,2017,
MEX,Solar,2014,0.21748543536450954
MEX,Solar,2015,0.16232480798162957
MEX,Solar,2016,0.0738253334795778
MEX,Solar,2017,0.183848074051632
MEX,Storage,2014,
MEX,Storage,2015,
MEX,Storage,2016,
MEX,Storage,2017,
MEX,Waste,2014,
MEX,Waste,2015,0.0003822916099407357
MEX,Waste,2016,0.000993965646650166
MEX,Waste,2017,0.001611086070464529
MEX,Wave and Tidal,2014,
MEX,Wave and Tidal,2015,
MEX,Wave and Tidal,2016,
MEX,Wave and Tidal,2017,
MEX,Wind,2014,0.28554365271919674
MEX,Wind,2015,0.305193418291922
MEX,Wind,2016,0.29164806279139516
MEX,Wind,2017,0.2838792885020461
MKD,Biomass,2014,
MKD,Biomass,2015,
MKD,Biomass,2016,
MKD,Biomass,2017,
MKD,Coal,2014,
MKD,Coal,2015,0.4564824666400674
MKD,Coal,2016,0.3996951650839125
MKD,Coal,2017,0.4690894179190495
MKD,Cogeneration,2014,
MKD,Cogeneration,2015,
MKD,Cogeneration,2016,
MKD,Cogeneration,2017,
MKD,Gas,2014,
MKD,Gas,2015,0.08689854808196384
MKD,Gas,2016,0.26945452175942347
MKD,Gas,2017,0.3936551713658362
MKD,Geothermal,2014,
MKD,Geothermal,2015,
MKD,Geothermal,2016,
MKD,Geothermal,2017,
MKD,Hydro,2014,0.218652605638907
MKD,Hydro,2015,0.3235902346948689
MKD,Hydro,2016,0.32672060337699566
MKD,Hydro,2017,0.1889765548568149
MKD,Nuclear,2014,
MKD,Nuclear,2015,
MKD,Nuclear,2016,
MKD,Nuclear,2017,
MKD,Oil,2014,
MKD,Oil,2015,0.07530887474454581
MKD,Oil,2016,0.05457132656086962
MKD,Oil,2017,0.04821935145514084
MKD,Other,2014,
MKD,Other,2015,0.0
MKD,Other,2016,0.0
MKD,Other,2017,0.0
MKD,Petcoke,2014,
MKD,Petcoke,2015,
MKD,Petcoke,2016,
MKD,Petcoke,2017,
MKD,Solar,2014,0.1095890410958904
MKD,Solar,2015,0.15175933387053453
MKD,Solar,2016,0.16156212165832273
MKD,Solar,2017,0.1626883219861647
MKD,Storage,2014,
MKD,Storage,2015,
MKD,Storage,2016,
MKD,Storage,2017,
MKD,Waste,2014,
MKD,Waste,2015,0.0
MKD,Waste,2016,0.0
MKD,Waste,2017,0.0
MKD,Wave and Tidal,2014,
MKD,Wave and Tidal,2015,
MKD,Wave and Tidal,2016,
MKD,Wave and Tidal,2017,
MKD,Wind,2014,0.2178205602863137
MKD,Wind,2015,0.3727014685918795
MKD,Wind,2016,0.3369147836360951
MKD,Wind,2017,0.34092311489571764
MLI,Biomass,2014,
MLI,Biomass,2015,
MLI,Biomass,2016,
MLI,Biomass,2017,
MLI,Coal,2014,
MLI,Coal,2015,
MLI,Coal,2016,
MLI,Coal,2017,
MLI,Cogeneration,2014,
MLI,Cogeneration,2015,
MLI,Cogeneration,2016,
MLI,Cogeneration,2017,
MLI,Gas,2014,
MLI,Gas,2015,
MLI,Gas,2016,
MLI,Gas,2017,
MLI,Geothermal,2014,
MLI,Geothermal,2015,
MLI,Geothermal,2016,
MLI,Geothermal,2017,
MLI,Hydro,2014,0.6196200376333262
MLI,Hydro,2015,0.6291277967104397
MLI,Hydro,2016,0.6831840541470463
MLI,Hydro,2017,0.7022070429502143
MLI,Nuclear,2014,
MLI,Nuclear,2015,
MLI,Nuclear,2016,
MLI,Nuclear,2017,
MLI,Oil,2014,
MLI,Oil,2015,
MLI,Oil,2016,
MLI,Oil,2017,
MLI,Other,2014,
MLI,Other,2015,
MLI,Other,2016,
MLI,Other,2017,
MLI,Petcoke,2014,
MLI,Petcoke,2015,
MLI,Petcoke,2016,
MLI,Petcoke,2017,
MLI,Solar,2014,0.1846214555499183
MLI,Solar,2015,0.18517043644472764
MLI,Solar,2016,0.18475149622690606
MLI,Solar,2017,0.18521107072966173
MLI,Storage,2014,
MLI,Storage,2015,
MLI,Storage,2016,
MLI,Storage,2017,
MLI,Waste,2014,
MLI,Waste,2015,
MLI,Waste,2016,
MLI,Waste,2017,
MLI,Wave and Tidal,2014,
MLI,Wave and Tidal,2015,
MLI,Wave and Tidal,2016,
MLI,Wave and Tidal,2017,
MLI,Wind,2014,
MLI,Wind,2015,
MLI,Wind,2016,
MLI,Wind,2017,
MMR,Biomass,2014,
MMR,Biomass,2015,
MMR,Biomass,2016,
MMR,Biomass,2017,
MMR,Coal,2014,
MMR,Coal,2015,4.066780821917808
MMR,Coal,2016,0.14230418943533696
MMR,Coal,2017,
MMR,Cogeneration,2014,
MMR,Cogeneration,2015,
MMR,Cogeneration,2016,
MMR,Cogeneration,2017,
MMR,Gas,2014,
MMR,Gas,2015,0.46829724596125755
MMR,Gas,2016,0.6035029505807893
MMR,Gas,2017,0.6271771011951043
MMR,Geothermal,2014,
MMR,Geothermal,2015,
MMR,Geothermal,2016,
MMR,Geothermal,2017,
MMR,Hydro,2014,0.4030344131430703
MMR,Hydro,2015,0.39425714410650586
MMR,Hydro,2016,0.4438225424256345
MMR,Hydro,2017,0.42435616242387497
MMR,Nuclear,2014,
MMR,Nuclear,2015,
MMR,Nuclear,2016,
MMR,Nuclear,2017,
MMR,Oil,2014,
MMR,Oil,2015,0.06965319295302182
MMR,Oil,2016,0.07704065281167564
MMR,Oil,2017,0.087383096613791
MMR,Other,2014,
MMR,Other,2015,0.0
MMR,Other,2016,0.0
MMR,Other,2017,0.0
MMR,Petcoke,2014,
MMR,Petcoke,2015,
MMR,Petcoke,2016,
MMR,Petcoke,2017,
MMR,Solar,2014,0.16752653738955112
MMR,Solar,2015,0.1679014977879644
MMR,Solar,2016,0.16734350582778426
MMR,Solar,2017,0.16780198118621656
MMR,Storage,2014,
MMR,Storage,2015,
MMR,Storage,2016,
MMR,Storage,2017,
MMR,Waste,2014,
MMR,Waste,2015,0.0
MMR,Waste,2016,0.0
MMR,Waste,2017,0.0
MMR,Wave and Tidal,2014,
MMR,Wave and Tidal,2015,
MMR,Wave and Tidal,2016,
MMR,Wave and Tidal,2017,
MMR,Wind,2014,
MMR,Wind,2015,
MMR,Wind,2016,
MMR,Wind,2017,
MNE,Biomass,2014,
MNE,Biomass,2015,
MNE,Biomass,2016,
MNE,Biomass,2017,
MNE,Coal,2014,
MNE,Coal,2015,0.7671232876712328
MNE,Coal,2016,0.6567496458206841
MNE,Coal,2017,0.6910197869101978
MNE,Cogeneration,2014,
MNE,Cogeneration,2015,
MNE,Cogeneration,2016,
MNE,Cogeneration,2017,
MNE,Gas,2014,
MNE,Gas,2015,
MNE,Gas,2016,
MNE,Gas,2017,
MNE,Geothermal,2014,
MNE,Geothermal,2015,
MNE,Geothermal,2016,
MNE,Geothermal,2017,
MNE,Hydro,2014,0.3071670559518549
MNE,Hydro,2015,0.26145234938871703
MNE,Hydro,2016,0.3223288257661605
MNE,Hydro,2017,0.1794068482637538
MNE,Nuclear,2014,
MNE,Nuclear,2015,
MNE,Nuclear,2016,
MNE,Nuclear,2017,
MNE,Oil,2014,
MNE,Oil,2015,
MNE,Oil,2016,
MNE,Oil,2017,
MNE,Other,2014,
MNE,Other,2015,
MNE,Other,2016,
MNE,Other,2017,
MNE,Petcoke,2014,
MNE,Petcoke,2015,
MNE,Petcoke,2016,
MNE,Petcoke,2017,
MNE,Solar,2014,0.15220700152206998
MNE,Solar,2015,0.15220700152206998
MNE,Solar,2016,0.15056701333803393
MNE,Solar,2017,0.15108783239323129
MNE,Storage,2014,
MNE,Storage,2015,
MNE,Storage,2016,
MNE,Storage,2017,
MNE,Waste,2014,
MNE,Waste,2015,
MNE,Waste,2016,
MNE,Waste,2017,
MNE,Wave and Tidal,2014,
MNE,Wave and Tidal,2015,
MNE,Wave and Tidal,2016,
MNE,Wave and Tidal,2017,
MNE,Wind,2014,
MNE,Wind,2015,
MNE,Wind,2016,
MNE,Wind,2017,0.15379249112125823
MNG,Biomass,2014,
MNG,Biomass,2015,
MNG,Biomass,2016,
MNG,Biomass,2017,
MNG,Coal,2014,
MNG,Coal,2015,0.6239089913902778
MNG,Coal,2016,0.64568605003403
MNG,Coal,2017,0.6599061116206594
MNG,Cogeneration,2014,
MNG,Cogeneration,2015,
MNG,Cogeneration,2016,
MNG,Cogeneration,2017,
MNG,Gas,2014,
MNG,Gas,2015,
MNG,Gas,2016,
MNG,Gas,2017,
MNG,Geothermal,2014,
MNG,Geothermal,2015,
MNG,Geothermal,2016,
MNG,Geothermal,2017,
MNG,Hydro,2014,0.26688710439300894
MNG,Hydro,2015,0.24130058258541962
MNG,Hydro,2016,0.3163531595908646
MNG,Hydro,2017,0.31648811614565037
MNG,Nuclear,2014,
MNG,Nuclear,2015,
MNG,Nuclear,2016,
MNG,Nuclear,2017,
MNG,Oil,2014,
MNG,Oil,2015,0.2008945151465031
MNG,Oil,2016,0.1681161097587956
MNG,Oil,2017,0.24369378141684508
MNG,Other,2014,
MNG,Other,2015,
MNG,Other,2016,
MNG,Other,2017,
MNG,Petcoke,2014,
MNG,Petcoke,2015,
MNG,Petcoke,2016,
MNG,Petcoke,2017,
MNG,Solar,2014,0.19178082191780824
MNG,Solar,2015,0.1894977168949772
MNG,Solar,2016,0.06147540983606557
MNG,Solar,2017,0.06581277581536046
MNG,Storage,2014,
MNG,Storage,2015,
MNG,Storage,2016,
MNG,Storage,2017,
MNG,Waste,2014,
MNG,Waste,2015,
MNG,Waste,2016,
MNG,Waste,2017,
MNG,Wave and Tidal,2014,
MNG,Wave and Tidal,2015,
MNG,Wave and Tidal,2016,
MNG,Wave and Tidal,2017,
MNG,Wind,2014,0.28516252459075564
MNG,Wind,2015,0.34652661216091823
MNG,Wind,2016,0.3566041743162199
MNG,Wind,2017,0.17564085175640853
MOZ,Biomass,2014,
MOZ,Biomass,2015,0.0
MOZ,Biomass,2016,0.0
MOZ,Biomass,2017,0.0
MOZ,Coal,2014,
MOZ,Coal,2015,
MOZ,Coal,2016,
MOZ,Coal,2017,
MOZ,Cogeneration,2014,
MOZ,Cogeneration,2015,
MOZ,Cogeneration,2016,
MOZ,Cogeneration,2017,
MOZ,Gas,2014,
MOZ,Gas,2015,0.9648498140829773
MOZ,Gas,2016,1.1666060107171952
MOZ,Gas,2017,0.5555138446184169
MOZ,Geothermal,2014,
MOZ,Geothermal,2015,
MOZ,Geothermal,2016,
MOZ,Geothermal,2017,
MOZ,Hydro,2014,0.8450224467734954
MOZ,Hydro,2015,0.8922653422026318
MOZ,Hydro,2016,0.8128454869259143
MOZ,Hydro,2017,0.7285970819025075
MOZ,Nuclear,2014,
MOZ,Nuclear,2015,
MOZ,Nuclear,2016,
MOZ,Nuclear,2017,
MOZ,Oil,2014,
MOZ,Oil,2015,0.25696173582791787
MOZ,Oil,2016,0.032032456822810806
MOZ,Oil,2017,0.0
MOZ,Other,2014,
MOZ,Other,2015,
MOZ,Other,2016,
MOZ,Other,2017,
MOZ,Petcoke,2014,
MOZ,Petcoke,2015,
MOZ,Petcoke,2016,
MOZ,Petcoke,2017,
MOZ,Solar,2014,0.0228310502283105
MOZ,Solar,2015,0.018264840182648404
MOZ,Solar,2016,0.014011489421325489
MOZ,Solar,2017,0.0121765601217656
MOZ,Storage,2014,
MOZ,Storage,2015,
MOZ,Storage,2016,
MOZ,Storage,2017,
MOZ,Waste,2014,
MOZ,Waste,2015,
MOZ,Waste,2016,
MOZ,Waste,2017,
MOZ,Wave and Tidal,2014,
MOZ,Wave and Tidal,2015,
MOZ,Wave and Tidal,2016,
MOZ,Wave and Tidal,2017,
MOZ,Wind,2014,
MOZ,Wind,2015,
MOZ,Wind,2016,
MOZ,Wind,2017,
MRT,Biomass,2014,
MRT,Biomass,2015,
MRT,Biomass,2016,
MRT,Biomass,2017,
MRT,Coal,2014,
MRT,Coal,2015,
MRT,Coal,2016,
MRT,Coal,2017,
MRT,Cogeneration,2014,
MRT,Cogeneration,2015,
MRT,Cogeneration,2016,
MRT,Cogeneration,2017,
MRT,Gas,2014,
MRT,Gas,2015,
MRT,Gas,2016,
MRT,Gas,2017,
MRT,Geothermal,2014,
MRT,Geothermal,2015,
MRT,Geothermal,2016,
MRT,Geothermal,2017,
MRT,Hydro,2014,0.4352168949771689
MRT,Hydro,2015,0.4349790715372907
MRT,Hydro,2016,0.4337906041287189
MRT,Hydro,2017,0.5707762557077626
MRT,Nuclear,2014,
MRT,Nuclear,2015,
MRT,Nuclear,2016,
MRT,Nuclear,2017,
MRT,Oil,2014,
MRT,Oil,2015,
MRT,Oil,2016,
MRT,Oil,2017,
MRT,Other,2014,
MRT,Other,2015,
MRT,Other,2016,
MRT,Other,2017,
MRT,Petcoke,2014,
MRT,Petcoke,2015,
MRT,Petcoke,2016,
MRT,Petcoke,2017,
MRT,Solar,2014,0.18816799638717452
MRT,Solar,2015,0.18879522304179844
MRT,Solar,2016,0.18515901429977183
MRT,Solar,2017,0.1884638580167141
MRT,Storage,2014,
MRT,Storage,2015,
MRT,Storage,2016,
MRT,Storage,2017,
MRT,Waste,2014,
MRT,Waste,2015,
MRT,Waste,2016,
MRT,Waste,2017,
MRT,Wave and Tidal,2014,
MRT,Wave and Tidal,2015,
MRT,Wave and Tidal,2016,
MRT,Wave and Tidal,2017,
MRT,Wind,2014,0.345060190950602
MRT,Wind,2015,0.3461160666879049
MRT,Wind,2016,0.3451703943745499
MRT,Wind,2017,0.3461160666879049
MUS,Biomass,2014,
MUS,Biomass,2015,0.3746271399691816
MUS,Biomass,2016,0.3637347950396725
MUS,Biomass,2017,0.3392849569532211
MUS,Coal,2014,
MUS,Coal,2015,0.6919564453811029
MUS,Coal,2016,0.7396898790341413
MUS,Coal,2017,0.7680599461421379
MUS,Cogeneration,2014,
MUS,Cogeneration,2015,
MUS,Cogeneration,2016,
MUS,Cogeneration,2017,
MUS,Gas,2014,
MUS,Gas,2015,
MUS,Gas,2016,
MUS,Gas,2017,
MUS,Geothermal,2014,
MUS,Geothermal,2015,
MUS,Geothermal,2016,
MUS,Geothermal,2017,
MUS,Hydro,2014,0.17076271505194343
MUS,Hydro,2015,0.2292508256038756
MUS,Hydro,2016,0.18661307214255063
MUS,Hydro,2017,0.1688820684104022
MUS,Nuclear,2014,
MUS,Nuclear,2015,
MUS,Nuclear,2016,
MUS,Nuclear,2017,
MUS,Oil,2014,
MUS,Oil,2015,0.28244166847289853
MUS,Oil,2016,0.27595708693725834
MUS,Oil,2017,0.2948950048253191
MUS,Other,2014,
MUS,Other,2015,
MUS,Other,2016,
MUS,Other,2017,
MUS,Petcoke,2014,
MUS,Petcoke,2015,
MUS,Petcoke,2016,
MUS,Petcoke,2017,
MUS,Solar,2014,0.1542977570374831
MUS,Solar,2015,0.15810807511049252
MUS,Solar,2016,0.16664026820833663
MUS,Solar,2017,0.15272647934296446
MUS,Storage,2014,
MUS,Storage,2015,
MUS,Storage,2016,
MUS,Storage,2017,
MUS,Waste,2014,
MUS,Waste,2015,0.0
MUS,Waste,2016,0.0
MUS,Waste,2017,0.0
MUS,Wave and Tidal,2014,
MUS,Wave and Tidal,2015,
MUS,Wave and Tidal,2016,
MUS,Wave and Tidal,2017,
MUS,Wind,2014,0.28099754127151383
MUS,Wind,2015,0.23709167544783982
MUS,Wind,2016,0.19151218017465915
MUS,Wind,2017,0.15723270440251574
MWI,Biomass,2014,
MWI,Biomass,2015,
MWI,Biomass,2016,
MWI,Biomass,2017,
MWI,Coal,2014,
MWI,Coal,2015,
MWI,Coal,2016,
MWI,Coal,2017,
MWI,Cogeneration,2014,
MWI,Cogeneration,2015,
MWI,Cogeneration,2016,
MWI,Cogeneration,2017,
MWI,Gas,2014,
MWI,Gas,2015,
MWI,Gas,2016,
MWI,Gas,2017,
MWI,Geothermal,2014,
MWI,Geothermal,2015,
MWI,Geothermal,2016,
MWI,Geothermal,2017,
MWI,Hydro,2014,0.6390809348707409
MWI,Hydro,2015,0.6354739798816398
MWI,Hydro,2016,0.6293439203764833
MWI,Hydro,2017,0.591880042181599
MWI,Nuclear,2014,
MWI,Nuclear,2015,
MWI,Nuclear,2016,
MWI,Nuclear,2017,
MWI,Oil,2014,
MWI,Oil,2015,
MWI,Oil,2016,
MWI,Oil,2017,
MWI,Other,2014,
MWI,Other,2015,
MWI,Other,2016,
MWI,Other,2017,
MWI,Petcoke,2014,
MWI,Petcoke,2015,
MWI,Petcoke,2016,
MWI,Petcoke,2017,
MWI,Solar,2014,0.23424064519954932
MWI,Solar,2015,0.234914525076418
MWI,Solar,2016,0.2342726821117283
MWI,Solar,2017,0.2342560882800609
MWI,Storage,2014,
MWI,Storage,2015,
MWI,Storage,2016,
MWI,Storage,2017,
MWI,Waste,2014,
MWI,Waste,2015,
MWI,Waste,2016,
MWI,Waste,2017,
MWI,Wave and Tidal,2014,
MWI,Wave and Tidal,2015,
MWI,Wave and Tidal,2016,
MWI,Wave and Tidal,2017,
MWI,Wind,2014,
MWI,Wind,2015,
MWI,Wind,2016,
MWI,Wind,2017,
MYS,Biomass,2014,
MYS,Biomass,2015,0.3569341827055113
MYS,Biomass,2016,0.36022477237093287
MYS,Biomass,2017,0.39875869412772835
MYS,Coal,2014,
MYS,Coal,2015,0.7181970870214
MYS,Coal,2016,0.7803161155335004
MYS,Coal,2017,0.814203361769747
MYS,Cogeneration,2014,
MYS,Cogeneration,2015,
MYS,Cogeneration,2016,
MYS,Cogeneration,2017,
MYS,Gas,2014,
MYS,Gas,2015,0.6307399117026872
MYS,Gas,2016,0.586507925575085
MYS,Gas,2017,0.5704354711581162
MYS,Geothermal,2014,
MYS,Geothermal,2015,
MYS,Geothermal,2016,
MYS,Geothermal,2017,
MYS,Hydro,2014,0.32119768563532836
MYS,Hydro,2015,0.31119660529564586
MYS,Hydro,2016,0.3870592219333915
MYS,Hydro,2017,0.4078266476347067
MYS,Nuclear,2014,
MYS,Nuclear,2015,
MYS,Nuclear,2016,
MYS,Nuclear,2017,
MYS,Oil,2014,
MYS,Oil,2015,0.06154744219971756
MYS,Oil,2016,0.04179014794167546
MYS,Oil,2017,0.054044246255876206
MYS,Other,2014,
MYS,Other,2015,0.0
MYS,Other,2016,0.0
MYS,Other,2017,0.0
MYS,Petcoke,2014,
MYS,Petcoke,2015,
MYS,Petcoke,2016,
MYS,Petcoke,2017,
MYS,Solar,2014,0.13116149181221806
MYS,Solar,2015,0.1372254743098366
MYS,Solar,2016,0.12717705916111485
MYS,Solar,2017,0.11976590620711086
MYS,Storage,2014,
MYS,Storage,2015,
MYS,Storage,2016,
MYS,Storage,2017,
MYS,Waste,2014,
MYS,Waste,2015,0.0
MYS,Waste,2016,0.0
MYS,Waste,2017,0.0
MYS,Wave and Tidal,2014,
MYS,Wave and Tidal,2015,
MYS,Wave and Tidal,2016,
MYS,Wave and Tidal,2017,
MYS,Wind,2014,
MYS,Wind,2015,
MYS,Wind,2016,
MYS,Wind,2017,
NAM,Biomass,2014,
NAM,Biomass,2015,0.0
NAM,Biomass,2016,0.0
NAM,Biomass,2017,0.0
NAM,Coal,2014,
NAM,Coal,2015,0.006659056316590563
NAM,Coal,2016,0.05028081360048574
NAM,Coal,2017,0.06278538812785388
NAM,Cogeneration,2014,
NAM,Cogeneration,2015,
NAM,Cogeneration,2016,
NAM,Cogeneration,2017,
NAM,Gas,2014,
NAM,Gas,2015,
NAM,Gas,2016,
NAM,Gas,2017,
NAM,Geothermal,2014,
NAM,Geothermal,2015,
NAM,Geothermal,2016,
NAM,Geothermal,2017,
NAM,Hydro,2014,0.5247682302476823
NAM,Hydro,2015,0.5114501176145011
NAM,Hydro,2016,0.5054054266861939
NAM,Hydro,2017,0.46468095745660787
NAM,Nuclear,2014,
NAM,Nuclear,2015,
NAM,Nuclear,2016,
NAM,Nuclear,2017,
NAM,Oil,2014,
NAM,Oil,2015,0.051584799679027904
NAM,Oil,2016,0.017147952534467378
NAM,Oil,2017,0.0
NAM,Other,2014,
NAM,Other,2015,
NAM,Other,2016,
NAM,Other,2017,
NAM,Petcoke,2014,
NAM,Petcoke,2015,
NAM,Petcoke,2016,
NAM,Petcoke,2017,
NAM,Solar,2014,0.21170610211706103
NAM,Solar,2015,0.20982822352685365
